work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2023,MI,FT,Data Analyst,100000,USD,100000,US,100,US,M
2023,EN,FT,Data Engineer,58000,USD,58000,US,100,US,M
2022,SE,FT,Data Engineer,141300,USD,141300,US,0,US,M
2023,SE,FT,Data Analyst,204500,USD,204500,US,0,US,M
2022,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M
2023,SE,FT,Data Scientist,115000,USD,115000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,90700,USD,90700,US,0,US,M
2021,EX,FT,Director of Data Science,250000,USD,250000,US,0,US,L
2022,EN,FT,Data Scientist,30000,EUR,31520,ES,50,ES,M
2022,MI,FT,NLP Engineer,120000,USD,100000,US,100,CZ,M
2022,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,PT,100,US,M
2022,MI,FT,Data Engineer,160000,USD,160000,US,100,US,M
2021,EN,FT,Data Scientist,80000,USD,80000,US,100,US,M
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2021,SE,FT,Data Engineer,75000,EUR,88654,GR,100,DK,L
2023,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
2023,SE,FT,Analytics Engineer,143860,USD,143860,US,0,US,M
2022,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
2022,SE,FT,Analytics Engineer,100000,USD,100000,US,0,US,M
2022,MI,FT,Data Analyst,124000,USD,124000,US,0,US,M
2023,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2020,MI,FT,Data Engineer,65000,EUR,100000,AT,50,AT,L
2023,SE,FT,Data Analyst,38000,EUR,100000,ES,0,ES,M
2023,SE,FT,Data Analyst,180000,USD,180000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2023,MI,FT,Analytics Engineer,100000,USD,100000,US,0,US,M
2021,MI,FL,Data Engineer,20000,USD,20000,IT,0,US,L
2022,MI,FT,Data Engineer,70000,GBP,86193,GB,100,GB,M
2023,SE,FT,BI Developer,135000,USD,135000,US,100,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,0,US,L
2022,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Scientist,147100,USD,147100,US,0,US,M
2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2022,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M
2022,EN,FT,Data Scientist,100000,CAD,100000,CA,100,CA,L
2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M
2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M
2023,SE,FT,Data Engineer,205600,USD,205600,US,0,US,L
2022,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
2023,SE,FT,Data Architect,105200,USD,105200,US,0,US,M
2023,SE,FT,Data Manager,100000,GBP,100000,GB,0,GB,M
2021,EX,FT,Head of Data Science,85000,USD,85000,RU,0,RU,M
2022,MI,FT,Data Analyst,40000,EUR,42026,ES,100,ES,M
2023,SE,FT,Data Analyst,94000,USD,94000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,100000,USD,100000,US,100,US,M
2022,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M
2023,SE,FT,Data Architect,100000,USD,100000,US,100,US,M
2023,MI,FT,Data Scientist,200000,USD,200000,US,100,US,M
2023,SE,FT,Data Engineer,137500,USD,137500,US,100,US,M
2023,EN,FT,Research Scientist,220000,USD,220000,US,50,US,L
2022,EX,FT,Data Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M
2022,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M
2022,SE,FT,Data Analyst,109280,USD,109280,US,100,US,M
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M
2023,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M
2023,SE,FT,Data Scientist,135000,USD,135000,US,100,US,M
2022,SE,FT,Data Engineer,63000,USD,63000,US,0,US,M
2022,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
2022,SE,FT,Machine Learning Manager,200000,USD,200000,US,100,US,M
2023,SE,FT,Data Analyst,108000,USD,108000,US,0,US,M
2023,SE,FT,Data Scientist,82365,USD,82365,US,0,US,M
2022,MI,FT,Data Analyst,160000,USD,160000,US,0,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2023,SE,FT,Analytics Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Scientist,165000,USD,165000,US,100,US,L
2023,SE,FT,Data Architect,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Engineer,200000,USD,200000,PR,100,PR,M
2021,MI,FT,Data Analyst,135000,USD,135000,US,100,US,L
2022,MI,FT,Data Engineer,85000,EUR,89306,AT,50,AT,L
2023,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M
2022,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M
2022,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,SE,FT,Data Engineer,35000,EUR,100000,PT,0,PT,M
2022,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,M
2023,EX,FT,Data Architect,180000,USD,180000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,135000,USD,135000,US,50,US,L
2022,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M
2021,EN,FT,Machine Learning Research Engineer,100000,INR,100000,IN,100,IN,M
2023,SE,FT,Data Science Manager,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Scientist,250000,USD,250000,US,0,US,M
2022,SE,FT,Data Analyst,112900,USD,112900,US,100,US,M
2023,SE,FT,Data Scientist,122700,USD,122700,US,0,US,M
2022,SE,FT,Data Science Consultant,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2022,SE,FT,Data Architect,190000,USD,190000,US,100,US,M
2022,SE,FT,Data Scientist,100000,USD,100000,US,0,US,L
2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,MI,FT,Data Scientist,100000,EUR,100000,DE,0,DE,M
2022,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2022,SE,FT,Data Architect,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M
2020,MI,FT,Data Scientist,70000,EUR,100000,DE,0,DE,L
2023,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M
2022,MI,FT,BI Data Analyst,100000,EUR,100000,FR,50,FR,M
2023,SE,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M
2022,SE,FT,Data Engineer,183600,USD,183600,US,100,US,L
2023,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Architect,141300,USD,141300,US,0,US,M
2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M
2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M
2023,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M
2022,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M
2022,EN,FT,Data Analyst,15000,USD,15000,US,0,US,L
2023,SE,FT,BI Developer,140000,USD,140000,US,100,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2022,SE,FT,ML Engineer,84000,USD,84000,US,100,US,M
2022,SE,FT,Data Engineer,125000,USD,125000,US,100,US,M
2021,EN,FT,Data Engineer,33000,GBP,100000,GB,50,GB,L
2022,SE,FT,Data Engineer,120000,USD,120000,US,100,US,M
2022,SE,FT,Data Engineer,70000,USD,70000,US,0,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
2023,MI,FT,Research Scientist,85000,USD,85000,US,0,US,M
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2023,SE,FT,BI Developer,140000,USD,140000,US,100,US,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M
2023,SE,FT,BI Analyst,160000,USD,160000,US,0,US,M
2022,EN,FT,Data Scientist,100000,USD,100000,US,0,US,L
2021,EN,FT,Machine Learning Engineer,20000,USD,20000,IN,100,IN,S
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M
2023,SE,FT,Data Scientist,168400,USD,168400,US,0,US,M
2021,MI,FT,Data Analyst,75000,USD,75000,US,0,US,L
2022,SE,FT,Data Analyst,164000,USD,164000,US,0,US,M
2022,EN,FT,BI Data Analyst,100000,INR,100000,IN,100,IN,M
2021,MI,FT,Data Scientist,109000,USD,109000,US,50,US,L
2021,EN,FT,Data Analyst,50000,EUR,100000,FR,50,FR,M
2023,SE,FT,Data Analyst,48000,EUR,51508,ES,0,ES,M
2023,SE,FT,Data Analyst,122000,USD,122000,US,100,US,M
2021,SE,FT,Lead Data Engineer,276000,USD,276000,US,0,US,L
2023,SE,FT,Data Analyst,52500,USD,52500,US,0,US,M
2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M
2023,SE,FT,Research Scientist,151800,USD,151800,US,0,US,M
2023,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M
2022,SE,FT,Data Architect,149040,USD,149040,US,100,US,M
2021,MI,PT,Data Engineer,59000,EUR,100000,NL,100,NL,L
2022,SE,FT,Data Engineer,145000,USD,145000,US,100,US,M
2022,SE,FT,Analytics Engineer,125000,USD,125000,US,100,US,M
2023,MI,FT,Data Analyst,45000,GBP,54685,GB,0,GB,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2023,SE,FT,Analytics Engineer,167000,USD,167000,US,0,US,M
2022,MI,FT,Analytics Engineer,60000,GBP,73880,GB,0,GB,M
2023,MI,FT,Machine Learning Engineer,80000,GBP,100000,GB,0,GB,M
2021,EN,FT,Machine Learning Engineer,125000,USD,125000,US,100,US,S
2023,MI,FT,Data Scientist,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Analyst,65000,USD,65000,US,100,US,M
2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M
2022,SE,FT,Data Science Manager,299500,USD,299500,US,0,US,M
2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M
2022,SE,FT,Data Engineer,225000,USD,225000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,65000,EUR,68293,IE,100,IE,S
2022,SE,FT,Data Architect,190000,USD,190000,US,100,US,M
2021,SE,FT,Computer Vision Engineer,102000,BRL,100000,BR,0,BR,M
2021,EN,FT,Machine Learning Engineer,85000,USD,85000,NL,100,DE,S
2022,SE,FT,Analytics Engineer,135000,USD,135000,US,100,US,M
2023,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,CA,0,CA,M
2022,SE,FT,Data Architect,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2022,SE,FT,Data Architect,135000,USD,135000,US,100,US,M
2022,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M
2022,SE,FT,Data Analytics Manager,100000,USD,100000,NL,0,NL,L
2022,SE,FT,Analytics Engineer,170000,USD,170000,US,100,US,M
2023,MI,FT,Data Analyst,75000,USD,75000,US,0,US,M
2022,SE,FT,BI Analyst,200000,USD,200000,NG,100,NG,S
2022,SE,FT,ETL Developer,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2023,EN,FT,Research Engineer,120000,USD,120000,GB,100,GB,M
2022,MI,FT,Data Analyst,30000,EUR,31520,GR,100,GR,M
2023,SE,FT,Applied Scientist,142000,USD,142000,US,100,US,M
2023,MI,FT,Data Analyst,90000,USD,90000,US,0,US,M
2023,MI,FT,Data Engineer,70000,EUR,75116,SI,100,SI,M
2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M
2023,SE,FT,Applied Scientist,100000,USD,100000,US,0,US,L
2023,EN,FT,Applied Scientist,100000,USD,100000,US,0,US,L
2022,MI,FT,Data Scientist,48000,USD,48000,RU,100,US,S
2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,M
2022,MI,FT,Data Scientist,85000,EUR,89306,NL,0,NL,M
2022,SE,FT,Data Scientist,186000,USD,186000,US,0,US,M
2022,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M
2022,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M
2022,EN,FT,Data Scientist,100000,HUF,100000,HU,100,US,M
2023,SE,FT,Data Scientist,105000,USD,105000,US,0,US,M
2022,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M
2022,SE,FT,Data Analyst,155000,USD,155000,US,100,US,M
2023,SE,FT,Analytics Engineer,150000,USD,150000,US,0,US,M
2023,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
2022,SE,FT,Data Engineer,198800,USD,198800,US,0,US,M
2023,SE,FT,Analytics Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2022,SE,FT,Data Specialist,110000,USD,110000,US,0,US,M
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2022,MI,FT,Data Scientist,90000,EUR,100000,FR,100,FR,M
2022,EN,FT,Data Engineer,100000,USD,100000,US,100,US,L
2023,MI,FT,Machine Learning Research Engineer,60000,GBP,72914,GB,0,GB,L
2022,EN,FT,Computer Vision Engineer,125000,USD,125000,US,0,US,M
2022,MI,FT,Machine Learning Scientist,100000,USD,100000,US,100,US,M
2023,MI,FT,Data Scientist,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Scientist,205000,USD,205000,US,0,US,M
2021,SE,FT,Data Analytics Engineer,50000,USD,50000,VN,100,GB,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,148800,USD,148800,US,100,US,M
2022,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,L
2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Engineer,154600,USD,154600,US,100,US,L
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,100000,USD,100000,US,100,US,L
2022,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
2021,MI,FT,Data Engineer,60000,GBP,100000,GB,100,GB,L
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2020,MI,FT,Data Engineer,106000,USD,106000,US,100,US,L
2022,SE,FT,Data Engineer,141300,USD,141300,US,0,US,M
2022,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M
2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Analyst,109280,USD,109280,US,100,US,M
2023,EX,FT,Data Architect,155000,USD,155000,US,0,US,M
2022,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M
2022,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M
2022,SE,FT,Analytics Engineer,63000,USD,63000,US,0,US,M
2023,SE,FT,AI Developer,60000,USD,60000,UA,0,UA,M
2022,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M
2022,SE,FT,Data Architect,225000,USD,225000,US,100,US,M
2023,SE,FT,Data Architect,100000,USD,100000,US,100,US,M
2021,MI,FT,Data Engineer,100000,EUR,100000,RO,0,US,L
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,195400,USD,195400,US,100,US,L
2023,SE,FT,NLP Engineer,275000,USD,275000,US,0,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2022,MI,FT,Data Analyst,160000,USD,160000,US,0,US,M
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,M
2023,SE,FT,Analytics Engineer,170000,USD,170000,US,100,US,M
2022,MI,FT,Data Scientist,135000,USD,135000,US,100,US,L
2022,SE,FT,Data Scientist,207000,USD,207000,US,100,US,M
2022,MI,FT,Data Analyst,109000,USD,109000,US,0,US,M
2023,SE,FT,Data Architect,200000,USD,200000,US,100,US,M
2023,MI,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M
2022,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M
2022,EN,FT,BI Analyst,100000,USD,100000,US,50,US,L
2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,SE,FT,Data Engineer,236000,USD,236000,US,100,US,M
2022,SE,FT,Data Architect,135000,USD,135000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,164000,USD,164000,US,100,US,M
2023,SE,FT,Data Manager,198800,USD,198800,US,0,US,M
2022,MI,FT,Machine Learning Infrastructure Engineer,100000,EUR,100000,PT,50,PT,L
2021,SE,FT,Lead Data Analyst,170000,USD,170000,US,100,US,L
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M
2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,MI,FT,Data Analyst,85000,USD,85000,CA,0,CA,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
2023,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2023,MI,FT,Data Analyst,60000,GBP,72914,HR,0,HR,M
2023,SE,FT,Data Science Lead,172200,USD,172200,US,0,US,M
2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M
2023,SE,FT,Data Scientist,36000,EUR,38631,ES,0,ES,M
2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M
2022,SE,FT,Data Engineer,54000,USD,54000,US,0,US,M
2023,SE,FT,NLP Engineer,235000,USD,235000,US,0,US,M
2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Analytics Manager,160000,USD,160000,US,100,US,M
2021,MI,FT,Big Data Engineer,60000,USD,60000,ES,50,US,M
2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M
2021,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M
2023,MI,FT,Data Analyst,100000,USD,100000,US,100,US,M
2022,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M
2023,SE,FT,Applied Data Scientist,100000,AUD,100000,AU,100,FI,M
2023,MI,FT,Data Analyst,40000,GBP,100000,GB,0,GB,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Research Scientist,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M
2022,SE,FT,Data Architect,63000,USD,63000,US,0,US,M
2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M
2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,M
2022,SE,FT,Data Architect,63000,USD,63000,US,0,US,M
2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M
2023,MI,FT,Data Scientist,1400000,INR,100000,IN,100,IN,L
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,ETL Developer,63000,USD,63000,US,0,US,M
2022,SE,FT,Analytics Engineer,120000,USD,120000,US,0,US,M
2022,SE,FT,Analytics Engineer,100000,GBP,100000,GB,100,GB,M
2022,SE,FT,Analytics Engineer,135000,USD,135000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,147100,USD,147100,US,0,US,M
2022,EN,FT,Data Scientist,130000,USD,130000,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Engineer,146000,USD,146000,US,100,US,M
2022,MI,FT,Analytics Engineer,78000,USD,78000,BR,100,BR,M
2023,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,MI,FT,Data Scientist,165000,USD,165000,US,0,US,M
2022,SE,FT,Data Science Manager,200000,USD,200000,US,100,US,M
2023,EN,FT,Data Engineer,70000,USD,70000,IN,0,AU,L
2022,MI,FT,Data Science Manager,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Engineer,205000,USD,205000,US,100,US,M
2022,MI,FT,Data Scientist,55000,GBP,67723,GB,0,GB,M
2023,EN,FT,AI Developer,80000,USD,80000,US,50,US,M
2022,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
2021,MI,FT,Data Scientist,130000,USD,130000,US,50,US,L
2023,SE,FT,Data Scientist,70000,USD,70000,US,0,US,M
2023,SE,FT,Research Scientist,130000,USD,130000,US,100,US,M
2023,SE,FT,Data Engineer,162000,USD,162000,US,0,US,M
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2022,EX,FT,Analytics Engineer,210000,USD,210000,US,100,US,M
2023,EX,FT,Data Scientist,200000,USD,200000,US,0,US,M
2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M
2022,SE,FT,Data Engineer,65000,EUR,68293,ES,0,ES,M
2023,EN,FT,Applied Scientist,100000,USD,100000,US,0,US,L
2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2021,EN,FT,Machine Learning Engineer,81000,USD,100000,US,50,US,S
2023,MI,FT,Data Engineer,70000,GBP,85066,GB,100,GB,M
2023,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M
2021,MI,FT,Data Scientist,100000,GBP,100000,GB,50,GB,L
2020,EN,FT,Data Scientist,45000,EUR,100000,FR,0,FR,S
2022,SE,FT,Data Scientist,100000,USD,100000,US,100,US,L
2022,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M
2023,MI,FT,Data Scientist,75000,EUR,100000,IE,0,IE,M
2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
2023,EX,FT,Data Engineer,235000,USD,235000,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2022,MI,FT,Lead Data Scientist,50000,GBP,61566,GB,50,GB,S
2022,SE,FT,Data Engineer,182000,USD,182000,US,100,US,M
2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L
2023,MI,FT,Data Analyst,120000,USD,120000,US,0,US,M
2022,SE,FT,Data Scientist,198440,USD,198440,US,0,US,M
2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M
2022,SE,FT,Data Scientist,144000,USD,144000,US,0,US,L
2022,SE,FT,Data Analyst,90320,USD,90320,US,100,US,M
2022,MI,FT,Data Analyst,100000,USD,100000,US,100,US,M
2021,EX,FT,Head of Data,235000,USD,235000,US,100,US,L
2022,SE,FT,Data Scientist,128000,USD,128000,US,0,US,M
2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M
2023,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2022,EN,FT,Data Analyst,100000,BRL,100000,BR,100,BR,L
2022,SE,FT,Data Scientist,100000,USD,100000,US,100,US,L
2022,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M
2023,MI,FT,Data Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M
2023,SE,FT,Data Scientist,175000,USD,175000,CA,100,CA,M
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2021,EN,PT,AI Scientist,12000,USD,12000,BR,100,US,S
2022,EN,FT,Computer Vision Engineer,10000,USD,10000,PT,100,LU,M
2022,MI,FT,Data Engineer,40000,GBP,49253,GB,0,GB,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M
2022,SE,FT,Data Engineer,135000,USD,135000,PR,100,PR,M
2023,MI,FT,Data Scientist,42000,GBP,51039,GB,0,GB,M
2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
2023,SE,FT,Data Analyst,122000,USD,122000,US,0,US,M
2021,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,MI,FT,Data Scientist,160000,USD,160000,US,100,US,M
2022,SE,FT,Data Engineer,70000,EUR,73546,PT,0,PT,M
2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M
2022,MI,FT,Data Analyst,206000,USD,206000,US,0,US,M
2022,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Scientist,148800,USD,148800,US,0,US,M
2022,SE,FT,Data Science Manager,247500,USD,247500,US,0,US,M
2020,MI,FT,Data Engineer,100000,EUR,100000,DE,100,DE,S
2022,SE,FT,Machine Learning Engineer,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,EN,FT,Machine Learning Developer,40000,USD,40000,PK,100,AU,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2022,SE,FT,Data Engineer,161000,USD,100000,US,100,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M
2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M
2023,MI,FT,Machine Learning Engineer,87000,USD,87000,US,0,US,M
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,M
2023,MI,FT,Data Engineer,62000,EUR,100000,ES,100,ES,M
2022,MI,FT,Applied Machine Learning Scientist,75000,USD,75000,BO,100,US,L
2023,MI,FT,Machine Learning Engineer,175000,USD,175000,US,100,US,M
